udid,lang,country,hw_ver,os_ver,purchased,morning,afternoon,night,weekday,weekend,duration,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,first_week_count,first_week_avg,days_played_firstweek,second_week_count,second_week_avg,days_played_secondweek
ec1662f257114ee29472b7f868e1e0aa,en,US,"iPhone5,2",9.2.1,N,0,26,0,1,25,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,26,4,2,0,0,0
4bb537584e5c473ebdbed3561ff8ae68,en,US,"iPhone8,1",9.2.1,N,4,11,2,14,3,5,10,3,0,0,2,2,0,0,0,0,0,0,0,0,17,2,4,0,0,0
de66ad15980d46b08d49c092f646a186,en,CA,"iPhone7,2",9.2.1,N,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
6be5267ae17f4b9dbbb0bfcdd1fae3b7,en,US,"iPad2,5",9.1,Y,43,102,38,100,83,57,6,19,18,9,9,8,4,10,9,6,4,6,2,3,73,10,7,40,6,7
90b12090cb124317ac504170444c4cbf,en,US,"iPhone6,1",8.1.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
736226af94f440e3a598082ed492fc66,en,US,"iPhone5,2",9.2.1,N,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
8e029c1d779041ab96adeb616ab57673,en,AU,"iPhone6,2",9.2,N,0,0,7,5,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0
2a8eee2ae6904b179ac5c0af24f2f687,en,US,"iPhone8,2",9.1,N,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
0b15ba00f7ac4a41b80148d23f69ea79,en,AU,"iPod5,1",9.2.1,N,0,0,5,2,3,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
e6fb69928b96468898cbe182d4790f01,en,GB,"iPad4,4",9.2.1,N,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
5965e6da777244edaff414f9335b412d,en,TH,"iPhone6,2",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a6ba519764c74040bf18033794241dbc,en,US,"iPhone6,1",9.2.1,N,4,23,7,10,24,21,1,0,0,0,0,0,0,1,3,0,2,0,0,0,1,0,1,6,1,3
d7b696c605dc4c659b325f90b15f4ae8,en,US,"iPhone7,2",9.2.1,Y,3,5,17,8,17,3,11,6,5,3,0,0,0,0,0,0,0,0,0,0,25,4,4,0,0,0
739284b80a0748b0a9a0da986c72b768,en,AU,"iPhone8,1",9.1,N,8,11,23,11,31,51,9,18,4,4,3,0,0,0,2,0,0,0,0,0,38,5,5,2,0,1
f045ccec47c94cd58b5b48fdc01c20bc,nb,NO,"iPad4,1",9.2.1,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
d43af917f1ba499ca2ee768b0f60ab83,en,SE,"iPad2,5",9.2.1,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
e8caf2453b09436aa9600b285abeab0c,en,IE,"iPad2,4",8.4.1,N,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
c450d6385087473292dad3a117802838,pt,BR,"iPad4,1",9.2.1,N,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
025c57b83672475fbaf777bb3e5ad4f9,en,US,"iPad4,7",9.0.2,N,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
35ae19d1b231492f8f67bb9b2d8886a8,en,US,"iPhone7,1",9.2,N,19,9,0,14,14,35,13,0,0,3,8,3,0,0,0,0,0,0,0,0,27,4,4,0,0,0
7cdc5eb7d64745a9aab6e04647db7fab,en,CA,"iPhone7,2",9.2.1,N,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
998349382a374909a61b93cc4acbf161,ru,RU,"iPad4,4",9.2,N,9,0,5,2,12,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,14,2,3,0,0,0
ee53509a63ce488095d9447acb2b0750,en,US,"iPad2,5",9.2.1,N,10,16,0,11,15,17,5,4,3,5,1,0,0,3,3,0,0,1,0,0,18,3,5,7,1,3
3d7c9e97d0ec4c4784c51a5fa2630abb,en,US,"iPhone8,2",9.1,N,10,5,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,0,0,0
fd00f98138664299a365f1c8fd34397a,ru,RU,"iPhone4,1",8.1.3,N,9,0,33,21,21,2,7,14,21,0,0,0,0,0,0,0,0,0,0,0,42,6,3,0,0,0
5f41d660ea064666bc57fafa0612fa40,en,US,"iPad5,3",9.2.1,Y,8,9,0,0,17,8,7,6,0,0,0,0,0,2,2,0,0,0,0,0,13,2,2,4,1,2
0ea68ad7aed944d2a6fa871e32190dbb,sv,SE,"iPhone6,2",9.2.1,N,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
c2bde34b73ab45239202ec0f60532322,ar,JO,"iPad4,4",9.2.1,N,15,0,6,7,14,12,6,1,0,1,2,0,1,7,0,0,0,0,3,0,11,2,5,10,1,2
b55f67e08dc841d986ccf3b20e232466,en,PK,"iPad2,5",8.3,N,2,0,1,1,2,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
c94bb904f7584ca2a445647a38117f0d,en,GB,"iPhone7,2",9.2.1,N,6,1,0,4,3,9,3,0,2,0,1,0,0,0,0,1,0,0,0,0,6,1,3,1,0,1
0ff3c0ac4a924fdbaeb25663f63fda38,en,US,"iPad2,5",8.4.1,N,160,177,39,257,119,59,13,18,9,10,10,15,22,7,8,7,9,3,3,3,97,14,7,40,6,7
6289b5041fb84228a06295f61b7a4e55,en,US,"iPad2,1",8.1,N,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
e595105c3d2742168e70c55719d67305,en,US,"iPhone8,1",9.2.1,N,9,30,3,26,16,26,12,4,2,0,0,1,0,0,0,0,0,0,0,0,19,3,4,0,0,0
035ebcf766a84b70b55cff8b794ddc38,en,US,"iPhone5,3",9.1,N,5,2,0,5,2,6,2,0,0,0,4,0,1,0,0,0,0,0,0,0,7,1,3,0,0,0
1f635f3fd88f42ee9eea65ea71e85178,en,GB,"iPad2,5",9.2.1,N,4,4,1,2,7,3,3,4,0,2,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0
07344011fe9d44ffa4eb0b221fd9678a,cs,CZ,"iPhone8,1",9.2.1,N,5,4,1,0,10,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,0,0
c4d23bf32e0647e18a212e1e606e0970,en,GB,"iPhone4,1",9.2.1,N,9,3,4,0,16,8,1,13,0,0,0,0,0,0,2,0,0,0,0,0,14,2,2,2,0,1
a625c28d297042eeb2a9c28997b516ac,en,US,"iPad4,5",9.2.1,N,44,47,7,87,11,59,1,0,2,1,0,1,0,0,0,0,0,0,0,0,5,1,4,0,0,0
2533343017bc4be784788c9f7cb4b93f,es,ES,"iPhone7,2",8.4,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
53974e9f446742449543dcef772f5e18,en,PH,"iPad2,1",7.0.4,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
fed2d3f335ac416db2582ff4aa6a87a2,da,DK,"iPhone4,1",7.0.4,N,7,7,3,8,9,17,6,3,0,2,0,0,1,0,0,0,0,0,0,0,12,2,4,0,0,0
5bb0f55e761e45f995216389d3c42d94,en,US,"iPhone8,2",9.2.1,N,5,24,3,23,9,40,8,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0
105455abb46b4971a72650bc6efbb166,en,ID,"iPhone7,1",8.0.2,N,0,4,31,12,23,58,12,11,0,5,4,0,0,0,0,0,1,0,0,0,32,5,4,1,0,1
625ae45e54264e74acf9fe77e84fb7b1,zh,TW,"iPhone7,2",9.2.1,N,9,14,17,23,17,5,7,10,4,13,5,1,0,0,0,0,0,0,0,0,40,6,6,0,0,0
24ae5d04038a45e4bcc3e0025bd009fa,en,US,"iPhone3,1",7.1.2,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
eaebc2b414e2460495f5c4b2860cf38e,en,US,"iPhone6,1",9.2.1,N,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
7c97f0f5cd814b03bc37a5d2407c82ac,en,US,"iPhone7,2",9.2.1,N,39,68,12,77,42,26,3,12,7,10,10,15,5,6,7,3,3,6,5,8,62,9,7,38,5,7
6b7c5d221e5a4f6bbd00704bb84b783b,en,US,"iPhone6,1",9.2.1,N,7,11,5,21,2,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
04862399c06646b7ae0fed25facccabe,en,US,"iPhone8,1",9.1,N,8,51,19,55,23,49,3,2,5,6,7,6,8,1,14,0,1,0,0,0,37,5,7,16,2,3
356d95b858c34ee4ac3afead0fe8d20c,en,US,"iPhone8,1",9.2.1,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
bd4257eb56914217981fede54a27333e,en,US,"iPad2,3",9.2.1,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
f460e2ed3e6f49e297e9bf11922ce940,da,DK,"iPhone4,1",9.2.1,N,0,0,5,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0
bcbc3bef0f894209882240ddcb1b9b6c,en,US,"iPhone8,1",9.2.1,N,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2b38039a4609487db65f03566d813d59,en,AU,"iPhone6,2",9.2,Y,5,39,114,110,48,27,3,4,3,5,2,7,9,8,18,16,0,4,12,16,33,5,7,74,11,6
a39242dd373b4464b88a385798ad2246,nl,NL,"iPad4,1",9.2.1,N,9,0,5,8,6,34,3,5,0,0,0,0,0,0,0,0,2,0,0,1,8,1,2,3,0,2
0e22c04b92b344539b8b3f91a2a37eb4,en,GB,"iPhone5,4",9.2.1,N,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
568b3ca4630e428d9b692e75962da56d,da,DK,"iPad4,1",9.2,N,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
f361783f2443458f963041721b4351a4,ru,RU,"iPhone7,2",9.2.1,N,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
a4fe167a05e84fe6837429e1c087be84,de,DE,"iPhone8,1",9.2.1,Y,69,5,20,57,37,22,20,22,12,4,4,1,8,3,3,1,0,1,2,5,71,10,7,15,2,6
59342e9ee3c24a328bcef2638a6e0166,nl,NL,"iPhone8,1",9.2,N,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
3a761b374a1d4858b1e5ab7e62578e2e,ru,RU,"iPad4,2",9.2.1,N,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2fe8b9439e68468386434817cfd9599a,tr,TR,"iPad4,1",9.2.1,N,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
b313f83c84b44967993306a9af75a3eb,en,CA,"iPhone5,3",9.2.1,N,23,9,11,24,19,6,18,18,0,1,0,5,1,0,0,0,0,0,0,0,43,6,5,0,0,0
4024fa05d8234c128fff3beca7777877,tr,TR,"iPhone5,1",9.2.1,N,294,89,77,313,147,60,33,17,7,12,7,7,12,9,8,9,13,18,32,29,95,14,7,118,17,7
023d65d4cf9d46f1892fb5ed7cb9cad9,he,IL,"iPhone7,1",9.1,N,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0
5eb5a4c7a15e4013a722eb825a490ac8,en,US,"iPhone8,2",9.2.1,N,3,6,2,7,4,4,4,3,0,3,1,0,0,0,0,0,0,0,0,0,11,2,4,0,0,0
0b18f6bd71494a6db8e126af2200742f,en,US,"iPhone5,3",9.2.1,N,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1bb98de55f224654a276637454ba625d,en,GB,"iPhone7,2",9.2.1,N,51,31,40,87,35,60,4,4,4,0,6,7,9,20,39,9,2,0,0,0,34,5,6,70,10,4
7555443f07e548bc88bf31ed9160eae8,en,FJ,"iPhone7,1",9.2.1,N,1,0,1,0,2,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
69fe0a0e07cc4431af22a886acdad694,en,US,"iPhone7,2",9.1,N,2,1,0,1,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,1,0,1
1fdc982545214e63aafb661f7d525370,en,US,"iPhone8,1",9.2,Y,13,25,2,23,17,23,10,5,4,4,5,2,2,2,1,0,0,0,0,0,32,5,7,3,0,2
f1021ecd1f944a429a979a19a09b5a69,en,US,"iPad2,5",9.2.1,Y,18,13,0,9,22,13,1,2,0,0,5,2,6,2,0,0,0,0,0,13,16,2,5,15,2,2
fbb9a0043e69492395a5451b0864adb9,en,US,"iPhone6,1",9.3,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2be477e72c4d49d8ad1dc4a2f6f6a63a,fi,FI,"iPhone7,2",9.2.1,N,3,0,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
270f0acb091a439fa247e0ef89d8a174,en,US,"iPhone5,3",9.2.1,N,2,4,1,3,4,33,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,2,0,0,0
5eb56f2bcb344ea48d541b170c40438c,sv,SE,"iPhone7,2",9.2.1,N,7,0,0,1,6,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0
90366991e98d468c8b353ad9db215170,es,ES,"iPhone3,1",7.1.2,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4913c7c3b0374159a15fdc1100093fcc,en,PR,"iPhone5,1",8.3,N,19,4,4,24,3,6,1,4,5,5,6,4,2,0,0,0,0,0,0,0,27,4,7,0,0,0
d3f09cd8c0bd4c54a4b79760f7018b52,en,US,"iPhone7,2",9.2.1,N,4,27,29,49,11,13,7,7,7,9,8,7,0,3,0,0,4,7,0,1,45,6,6,15,2,4
bf9bce3286fe4464aabee2e00c31c7ec,en,US,"iPad3,4",8,N,1,4,0,0,5,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,0,1
28cde6f8ee934a199d1bc658d8820497,en,IE,"iPhone7,2",9.2.1,N,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
36b3e98d8e554639a1167d4ec42cee00,en,US,"iPhone8,1",9.2.1,N,45,118,26,112,77,52,9,9,0,0,0,0,0,0,2,30,24,16,29,29,18,3,2,130,19,6
bd3c85494cc04337956600393a1c8711,en,US,"iPhone8,2",9.2.1,N,10,22,2,19,15,1,15,19,0,0,0,0,0,0,0,0,0,0,0,0,34,5,2,0,0,0
5ea77f8625844696b6d01c1b8a92831c,en,US,"iPad2,5",9.2.1,N,13,14,6,14,19,22,3,1,1,0,1,4,1,0,0,0,0,0,0,1,11,2,6,1,0,1
3d7876c949c441c9a1e4705ea46d1b7a,en,US,"iPhone6,1",9.2.1,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
658232927b0841169339bb165602cbb2,en,US,"iPad5,3",9.2.1,N,12,92,7,74,37,52,11,6,4,4,1,4,0,0,1,0,0,0,0,0,30,4,6,1,0,1
3e85ac7995c14bf5ad52823d174fd2fe,en,US,"iPhone7,2",9.2.1,N,20,27,3,35,15,60,3,9,13,2,2,0,2,2,0,0,0,0,0,2,31,4,6,4,1,2
6a399649fd5741f8895e7caaa30fafac,en,US,"iPad4,4",9.2.1,N,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
428a7c08ba144e19babe0aac5908391d,en,US,"iPhone6,1",9.2.1,N,0,2,1,1,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
5687b394b34047f399c00e593a444c7c,en,ZA,"iPhone7,2",9.1,N,0,0,2,1,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
932aa8273a1e4cd1bd084b0795ff7ccd,en,AU,"iPhone3,1",7.1.2,N,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
0d166d1138394e289a8c21d2d0a408d8,en,IN,"iPad2,7",8.4.1,N,0,0,19,12,7,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,19,3,2,0,0,0
43dffef98fd047de9440bbd0b423bbb9,en,CA,"iPhone6,1",9.2.1,N,2,11,8,14,7,19,2,2,1,0,1,0,0,5,3,0,0,0,0,0,6,1,4,8,1,2
2606e086f96d419c8acdab7c0f04fed1,en,US,"iPhone8,1",9.2.1,N,1,0,5,5,1,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,6,1,3,0,0,0
0dea4092479b4c4a995678c3c9f66bd0,en,NZ,"iPhone7,2",9.2.1,N,22,114,342,292,186,55,5,1,2,0,2,0,0,0,0,0,0,3,7,0,10,1,4,10,1,2
58d00cbbffb44ebea77d44d3dd618068,th,TH,"iPad5,2",9.2,N,5,1,4,6,4,31,4,0,0,0,0,1,1,0,0,0,0,0,2,0,6,1,3,2,0,1
23fc76ecc18748b5a10e49b13b858d8f,en,US,"iPhone8,2",9.2.1,N,1,1,6,5,3,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
ec6f073c82b9449b8440983cbc416fb2,en,AL,"iPhone3,1",7.1.2,N,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
cc2e988330bb45608622e25c997f7799,it,IT,"iPhone7,2",9.2.1,N,3,4,6,13,0,2,8,2,3,0,0,0,0,0,0,0,0,0,0,0,13,2,3,0,0,0
b351ef1536ff4cccbda918d7fae8bbdc,en,US,"iPhone5,2",9.2.1,N,1,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
46510e38dcbc4f188503b705740143c8,en,GB,"iPhone7,2",9.2.1,Y,6,0,2,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0
c37e15a06b8a4e66b1a85b59ad70e6ab,en,SE,"iPhone6,2",9.2.1,N,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
f7e9b613127c4c2e9bcb8c1f42edddac,en,US,"iPhone5,2",9.1,N,27,17,37,76,5,46,12,16,15,12,4,0,0,2,1,0,3,0,0,0,59,8,5,6,1,3
73a12e555d574f7cb05cf3b7251daf3e,zh,TW,"iPhone7,1",8.4,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4bd2215082fd49c59c585eacfae68dbf,en,GB,"iPhone6,2",9.2.1,N,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
18357082f527418ebfac86ef75c51b0c,en,AU,"iPhone6,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a4afcbf618ed4cd594fad3ba8f5224c6,en,US,"iPad5,4",9.0.2,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
17de5204d8f24bcc803b6fddf76345bc,nl,NL,"iPad2,5",9.2.1,N,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
b9991d51d3284fd68b55af7d38c00bdd,en,US,"iPhone6,1",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
904ee68369494125924d39cc9430c7be,en,GB,"iPhone5,3",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5bb9428ddf8b4692b1847de707455430,en,US,"iPhone5,2",9.2.1,N,2,0,1,3,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
0916da87a7eb4bb582fe0836fde09498,en,GB,"iPhone8,1",9,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
f0ecb1f976f246989fb43acf0f5b643b,en,US,"iPhone8,1",9.2.1,Y,3,4,0,1,6,11,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,6,1,1
47435f0ea0cf4a7f882b7f87ce73d1a5,en,GB,"iPhone5,2",9.2.1,N,0,4,2,6,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0
98d8d9246e2a4e6485a01526c06e1695,en,BS,"iPad4,1",9.2.1,N,26,63,23,53,59,54,2,7,0,2,9,9,0,0,2,0,5,15,13,13,29,4,5,48,7,5
10f0eb3629bc470894683d60e0f8ede0,en,US,"iPhone8,2",9.2,N,1,39,2,38,4,49,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0
b1a25ee788bd4155aed5699dfdadbbcd,en,CA,"iPhone3,1",7.1.2,Y,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
f86d83ccef5043ce8b5ff094792745b7,en,US,"iPhone7,2",9.2.1,N,34,39,9,71,11,23,3,4,7,7,4,1,7,2,1,10,8,2,1,2,33,5,7,26,4,7
abfc4b9907d54bb6b8c7ac22744f21a3,en,US,"iPhone7,2",9.2.1,N,0,7,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0
a016ef4e58c94cd2a468475701fade0d,en,US,"iPhone6,1",9.2.1,N,1,6,1,6,2,56,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,0,1
ee181e2f28c6488e802435269486f8bc,es,BO,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
eb2ff2bd1ec94bf694c1de819e91886b,en,US,"iPhone5,3",9.2.1,N,4,14,2,14,6,8,4,3,1,0,4,2,1,3,2,0,0,0,0,0,15,2,6,5,1,2
3392735fb0ef4056a350a1862b798cb1,en,GB,"iPhone5,4",9.2,N,0,4,0,4,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4080da8fb41445f48433e5c0760d1ffa,en,US,"iPod5,1",8.1.3,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
c989c6b397bb497c8d4e776491942f84,en,US,"iPad4,1",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
68703d194e6f454e9c01075a8734f434,en,US,"iPad2,5",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a40c09bbda9f472bbbfb732261aaffa8,fr,CA,"iPhone7,2",9.2.1,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7f1d24a0f3df410cbb361b9070d64b0c,en,US,"iPhone7,2",9.2,Y,37,17,5,46,13,23,2,10,7,10,4,9,6,0,0,1,2,0,0,1,48,7,7,4,1,3
b6ca698a78b046adb80e2f463f4faab0,en,US,"iPhone5,3",9.2,N,0,2,2,4,0,23,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,1
608008d1a11c48f28bdd69f3c93de704,en,US,"iPhone7,2",9.2.1,N,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
d8d341dd45cf44b99bd5de7cb90eaab8,en,US,"iPhone8,1",9.1,N,2,2,5,9,0,3,5,3,0,1,0,0,0,0,0,0,0,0,0,0,9,1,3,0,0,0
d3370f87d4fb42f986b4e773c8e0d25d,en,US,"iPhone8,2",9.2.1,N,10,11,1,12,10,50,1,0,5,0,0,4,1,0,0,0,0,0,0,0,11,2,4,0,0,0
86fc46c3a7cd413393bf5c12e0251881,en,BG,"iPhone7,2",9.1,N,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
e1ba6570135249d9bfb64c211e3e4bc6,id,ID,"iPhone6,1",9.2,N,0,2,5,7,0,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0
c3860fec72694c97a4b7abfe1ad30938,ko,Ko,"iPad3,1",9.1,N,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
bb01c997e0504b9d84f8be1c54d1f532,fi,FI,"iPad3,1",9.2.1,N,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
0f8e219a5faf461090ba5ea13339b53a,en,US,"iPhone5,3",9.2,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0fec0f4efaaa4f759ed80b5c83293f82,en,GB,"iPhone6,2",9.2.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
14fb4ebf75ec4ce387ce7a5aa494858b,en,ZA,"iPad2,2",7.1.1,N,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
efc2ec3fe05341ecb2ad58f010445b4d,en,US,"iPad4,4",9.2.1,N,47,41,2,54,36,28,10,1,1,5,12,5,1,0,1,1,1,2,0,0,35,5,7,5,1,4
e5f734d0c8174a599a75cda10db071ba,en,GB,"iPhone7,2",9.2.1,N,15,11,9,22,13,4,6,9,7,7,6,0,0,0,0,0,0,0,0,0,35,5,5,0,0,0
fe5dcca03b0645f0bba1ef861fdaf874,en,GB,"iPhone4,1",9.2,N,21,9,5,16,19,26,2,5,4,1,0,0,0,0,0,0,3,3,0,0,12,2,4,6,1,2
33693718bf2a4cdfa6ac7cd4ee4e8d37,en,US,"iPhone4,1",9.3,N,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6135cead9b884e269e6e00d902852fac,en,US,"iPhone6,1",9.2,N,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
db80780a936d4be681d92a7cd77d142a,en,US,"iPhone8,1",9.2.1,N,7,14,5,26,0,2,5,13,8,0,0,0,0,0,0,0,0,0,0,0,26,4,3,0,0,0
6deaa5ef04c74d99b10577686b85cbac,en,US,"iPhone8,2",9.2,N,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0
